province_id,Provinsi,indicator,value
25,Papua Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.1707999999999999
25,Papua Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.5445
25,Papua Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.0601
25,Papua Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0108
25,Papua Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
25,Papua Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0353
25,Papua Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.3298
25,Papua Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.005995238095238
25,Papua Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0050125
25,Papua Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.004025
25,Papua Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
25,Papua Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0059130434782608
25,Papua Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.6067
25,Papua Barat,workforce_capacity_index,164.08333333333334
26,Papua Barat Daya,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,67.0
26,Papua Barat Daya,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,53.03083333333334
26,Papua Barat Daya,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,11.53
26,Papua Barat Daya,Jumlah Kasus Penyakit - Angka Penemuan TBC,82.0
26,Papua Barat Daya,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,529.0
26,Papua Barat Daya,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,86.89
26,Papua Barat Daya,Jumlah Puskesmas Non Rawat Inap,101.0
26,Papua Barat Daya,Jumlah Puskesmas Rawat Inap,18.0
26,Papua Barat Daya,Jumlah Rumah Sakit Khusus,16.0625
26,Papua Barat Daya,Jumlah Rumah Sakit Umum,12.0
26,Papua Barat Daya,Jumlah Tenaga Kesehatan Psikologi Klinis,3.0
26,Papua Barat Daya,Jumlah Tenaga Kesehatan Tradisional,27.130434782608692
26,Papua Barat Daya,Jumlah Tenaga Keteknisan Medis,81.0
26,Papua Barat Daya,Jumlah Tenaga Keterapian Fisik,13.0
26,Papua Barat Daya,Jumlah Tenaga Medis,428.0
26,Papua Barat Daya,Jumlah Tenaga Teknik Biomedika,228.0
26,Papua Barat Daya,Tenaga Gizi,238.0
26,Papua Barat Daya,Tenaga Kebidanan,1.0
26,Papua Barat Daya,Tenaga Kefarmasian,415.0
26,Papua Barat Daya,Tenaga Kesehatan Lingkungan,144.0
26,Papua Barat Daya,Tenaga Kesehatan Masyarakat,427.0
26,Papua Barat Daya,Tenaga Medis,2.0
26,Papua Barat Daya,disease_burden_index,138.24180555555554
26,Papua Barat Daya,facility_index,59.5
26,Papua Barat Daya,insurance_coverage_index,0.1757516129032258
26,Papua Barat Daya,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.003958064516129
26,Papua Barat Daya,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.1902
26,Papua Barat Daya,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.6448
26,Papua Barat Daya,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.0064
26,Papua Barat Daya,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0334
26,Papua Barat Daya,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
26,Papua Barat Daya,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0126
26,Papua Barat Daya,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.3503
26,Papua Barat Daya,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.0144
26,Papua Barat Daya,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0050125
26,Papua Barat Daya,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.004025
26,Papua Barat Daya,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
26,Papua Barat Daya,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0059130434782608
26,Papua Barat Daya,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.598
26,Papua Barat Daya,workforce_capacity_index,167.2608695652174
27,Papua Pegunungan,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,56.0
27,Papua Pegunungan,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,53.03083333333334
27,Papua Pegunungan,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,36.42
27,Papua Pegunungan,Jumlah Kasus Penyakit - Angka Penemuan TBC,41.0
27,Papua Pegunungan,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,551.0
27,Papua Pegunungan,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,12.69375
27,Papua Pegunungan,Jumlah Puskesmas Non Rawat Inap,160.0
27,Papua Pegunungan,Jumlah Puskesmas Rawat Inap,23.0
27,Papua Pegunungan,Jumlah Rumah Sakit Khusus,16.0625
27,Papua Pegunungan,Jumlah Rumah Sakit Umum,8.0
27,Papua Pegunungan,Jumlah Tenaga Kesehatan Psikologi Klinis,1.0
27,Papua Pegunungan,Jumlah Tenaga Kesehatan Tradisional,64.0
27,Papua Pegunungan,Jumlah Tenaga Keteknisan Medis,20.0
27,Papua Pegunungan,Jumlah Tenaga Keterapian Fisik,5.0
27,Papua Pegunungan,Jumlah Tenaga Medis,221.0
27,Papua Pegunungan,Jumlah Tenaga Teknik Biomedika,144.0
27,Papua Pegunungan,Tenaga Gizi,74.0
27,Papua Pegunungan,Tenaga Kebidanan,613.0
27,Papua Pegunungan,Tenaga Kefarmasian,202.0
27,Papua Pegunungan,Tenaga Kesehatan Lingkungan,74.0
27,Papua Pegunungan,Tenaga Kesehatan Masyarakat,316.0
27,Papua Pegunungan,Tenaga Medis,1.0
27,Papua Pegunungan,disease_burden_index,125.02409722222222
27,Papua Pegunungan,facility_index,91.5
27,Papua Pegunungan,insurance_coverage_index,0.2233121534437663
27,Papua Pegunungan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.003958064516129
27,Papua Pegunungan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.1114
27,Papua Pegunungan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.4907
27,Papua Pegunungan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.4866
27,Papua Pegunungan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0239027027027027
27,Papua Pegunungan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
27,Papua Pegunungan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0243
27,Papua Pegunungan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.1841
27,Papua Pegunungan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.005995238095238
27,Papua Pegunungan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0343
27,Papua Pegunungan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.0274
27,Papua Pegunungan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.0134
27,Papua Pegunungan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0059130434782608
27,Papua Pegunungan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.6940999999999999
27,Papua Pegunungan,workforce_capacity_index,144.58333333333334
28,Papua Selatan,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,80.0
28,Papua Selatan,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,25.65
28,Papua Selatan,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,146.93
28,Papua Selatan,Jumlah Kasus Penyakit - Angka Penemuan TBC,81.0
28,Papua Selatan,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,295.0
28,Papua Selatan,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,26.54
28,Papua Selatan,Jumlah Puskesmas Non Rawat Inap,26.0
28,Papua Selatan,Jumlah Puskesmas Rawat Inap,59.0
28,Papua Selatan,Jumlah Rumah Sakit Khusus,16.0625
28,Papua Selatan,Jumlah Rumah Sakit Umum,8.0
28,Papua Selatan,Jumlah Tenaga Kesehatan Psikologi Klinis,2.0
28,Papua Selatan,Jumlah Tenaga Kesehatan Tradisional,27.130434782608692
28,Papua Selatan,Jumlah Tenaga Keteknisan Medis,67.0
28,Papua Selatan,Jumlah Tenaga Keterapian Fisik,17.0
28,Papua Selatan,Jumlah Tenaga Medis,324.0
28,Papua Selatan,Jumlah Tenaga Teknik Biomedika,231.0
28,Papua Selatan,Tenaga Gizi,125.0
28,Papua Selatan,Tenaga Kebidanan,992.0
28,Papua Selatan,Tenaga Kefarmasian,272.0
28,Papua Selatan,Tenaga Kesehatan Lingkungan,90.0
28,Papua Selatan,Tenaga Kesehatan Masyarakat,272.0
28,Papua Selatan,Tenaga Medis,2.0
28,Papua Selatan,disease_burden_index,109.18666666666668
28,Papua Selatan,facility_index,42.5
28,Papua Selatan,insurance_coverage_index,0.1881716129032258
28,Papua Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.003958064516129
28,Papua Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.1796
28,Papua Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.5159
28,Papua Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.2294
28,Papua Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.012
28,Papua Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
28,Papua Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0159705882352941
28,Papua Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.4443
28,Papua Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.005995238095238
28,Papua Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0050125
28,Papua Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.004025
28,Papua Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.0232
28,Papua Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0059130434782608
28,Papua Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.4999
28,Papua Selatan,workforce_capacity_index,201.76086956521735
29,Papua Tengah,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,77.0
29,Papua Tengah,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,9.34
29,Papua Tengah,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,133.67
29,Papua Tengah,Jumlah Kasus Penyakit - Angka Penemuan TBC,72.0
29,Papua Tengah,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,2057.0
29,Papua Tengah,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,9.88
29,Papua Tengah,Jumlah Puskesmas Non Rawat Inap,98.0
29,Papua Tengah,Jumlah Puskesmas Rawat Inap,29.0
29,Papua Tengah,Jumlah Rumah Sakit Khusus,16.0625
29,Papua Tengah,Jumlah Rumah Sakit Umum,14.0
29,Papua Tengah,Jumlah Tenaga Kesehatan Psikologi Klinis,4.0
29,Papua Tengah,Jumlah Tenaga Kesehatan Tradisional,27.130434782608692
29,Papua Tengah,Jumlah Tenaga Keteknisan Medis,97.0
29,Papua Tengah,Jumlah Tenaga Keterapian Fisik,21.0
29,Papua Tengah,Jumlah Tenaga Medis,523.0
29,Papua Tengah,Jumlah Tenaga Teknik Biomedika,404.0
29,Papua Tengah,Tenaga Gizi,150.0
29,Papua Tengah,Tenaga Kebidanan,1.0
29,Papua Tengah,Tenaga Kefarmasian,501.0
29,Papua Tengah,Tenaga Kesehatan Lingkungan,196.0
29,Papua Tengah,Tenaga Kesehatan Masyarakat,492.0
29,Papua Tengah,Tenaga Medis,3.0
29,Papua Tengah,disease_burden_index,393.14833333333337
29,Papua Tengah,facility_index,63.5
29,Papua Tengah,insurance_coverage_index,0.15616
29,Papua Tengah,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.0026
29,Papua Tengah,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.0909
29,Papua Tengah,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.3103
29,Papua Tengah,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.3375999999999999
29,Papua Tengah,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0394
29,Papua Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
29,Papua Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0672
29,Papua Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.4232
29,Papua Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.005995238095238
29,Papua Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0050125
29,Papua Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.004025
29,Papua Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
29,Papua Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0175
29,Papua Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.4855
29,Papua Tengah,workforce_capacity_index,201.59420289855072
30,Riau,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,86.0
30,Riau,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,54.07
30,Riau,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,0.44
30,Riau,Jumlah Kasus Penyakit - Angka Penemuan TBC,72.0
30,Riau,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,1031.0
30,Riau,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,1.69
30,Riau,Jumlah Puskesmas Non Rawat Inap,122.0
30,Riau,Jumlah Puskesmas Rawat Inap,120.0
30,Riau,Jumlah Rumah Sakit Khusus,14.0
30,Riau,Jumlah Rumah Sakit Umum,67.0
30,Riau,Jumlah Tenaga Kesehatan Psikologi Klinis,60.0
30,Riau,Jumlah Tenaga Kesehatan Tradisional,2.0
30,Riau,Jumlah Tenaga Keteknisan Medis,1.0
30,Riau,Jumlah Tenaga Keterapian Fisik,466.0
30,Riau,Jumlah Tenaga Medis,6.0
30,Riau,Jumlah Tenaga Teknik Biomedika,2.0
30,Riau,Tenaga Gizi,770.0
30,Riau,Tenaga Kebidanan,10.0
30,Riau,Tenaga Kefarmasian,4.0
30,Riau,Tenaga Kesehatan Lingkungan,487.0
30,Riau,Tenaga Kesehatan Masyarakat,2.0
30,Riau,Tenaga Medis,13.0
30,Riau,disease_burden_index,207.53333333333333
30,Riau,facility_index,121.0
30,Riau,insurance_coverage_index,0.1587
30,Riau,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.004
30,Riau,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.2541
30,Riau,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.4508
30,Riau,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.0436
30,Riau,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0409999999999999
30,Riau,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
30,Riau,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0113999999999999
30,Riau,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.3825
30,Riau,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.0029
30,Riau,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0050125
30,Riau,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.0019
30,Riau,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
30,Riau,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0023
30,Riau,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.5979
30,Riau,workforce_capacity_index,151.91666666666666
31,Sulawesi Barat,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,87.0
31,Sulawesi Barat,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,77.62
31,Sulawesi Barat,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,0.07
31,Sulawesi Barat,Jumlah Kasus Penyakit - Angka Penemuan TBC,80.0
31,Sulawesi Barat,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,130.0
31,Sulawesi Barat,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,13.26
31,Sulawesi Barat,Jumlah Puskesmas Non Rawat Inap,39.0
31,Sulawesi Barat,Jumlah Puskesmas Rawat Inap,59.0
31,Sulawesi Barat,Jumlah Rumah Sakit Khusus,2.0
31,Sulawesi Barat,Jumlah Rumah Sakit Umum,14.0
31,Sulawesi Barat,Jumlah Tenaga Kesehatan Psikologi Klinis,1.0
31,Sulawesi Barat,Jumlah Tenaga Kesehatan Tradisional,27.130434782608692
31,Sulawesi Barat,Jumlah Tenaga Keteknisan Medis,182.0
31,Sulawesi Barat,Jumlah Tenaga Keterapian Fisik,57.0
31,Sulawesi Barat,Jumlah Tenaga Medis,665.0
31,Sulawesi Barat,Jumlah Tenaga Teknik Biomedika,353.0
31,Sulawesi Barat,Tenaga Gizi,340.0
31,Sulawesi Barat,Tenaga Kebidanan,4.0
31,Sulawesi Barat,Tenaga Kefarmasian,692.0
31,Sulawesi Barat,Tenaga Kesehatan Lingkungan,278.0
31,Sulawesi Barat,Tenaga Kesehatan Masyarakat,947.0
31,Sulawesi Barat,Tenaga Medis,4.0
31,Sulawesi Barat,disease_burden_index,64.65833333333333
31,Sulawesi Barat,facility_index,49.0
31,Sulawesi Barat,insurance_coverage_index,0.2162116129032258
31,Sulawesi Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.003958064516129
31,Sulawesi Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.2002
31,Sulawesi Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.6611
31,Sulawesi Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.2125
